Temperature,Humidity,WindSpeed,LightIntensity,FlowerDensity,PollenAvailability,Region,TimeOfDay,PollinatorActivity
29.59,43.18,4.28,465.93,73.67,26.83,Forest,Afternoon,High
23.04,61.85,7.74,1014.04,59.86,9.32,Rural,Evening,Medium
24.84,49.49,10.9,744.2,36.99,21.43,Rural,Morning,Medium
28.95,41.55,11.35,419.38,83.29,10.42,Forest,Afternoon,Medium
29.49,63.6,3.28,952.17,10.0,19.12,Urban,Afternoon,Medium
22.05,77.38,3.05,753.9,36.33,34.17,Urban,Morning,Medium
33.27,65.87,3.42,985.85,73.43,37.31,Forest,Morning,High
30.86,68.84,7.44,355.7,42.6,27.14,Forest,Morning,Medium
24.48,47.19,6.95,810.65,81.93,19.3,Forest,Morning,High
20.31,31.04,3.25,932.0,19.76,40.88,Forest,Afternoon,Medium
27.28,77.35,9.35,572.99,27.76,19.16,Urban,Morning,Medium
25.77,85.82,19.31,322.3,39.37,13.64,Urban,Afternoon,Low
28.57,78.14,5.48,687.52,58.35,31.96,Forest,Evening,Medium
26.18,49.96,5.83,1068.43,45.56,29.58,Forest,Evening,Medium
17.96,37.68,10.8,1037.78,40.19,19.57,Rural,Morning,Medium
26.06,39.01,5.21,571.47,78.41,26.0,Rural,Morning,High
26.47,29.74,11.34,315.07,80.27,29.42,Urban,Afternoon,Medium
31.17,53.39,4.41,570.65,41.71,27.04,Rural,Afternoon,Medium
24.51,79.09,17.16,559.46,15.8,29.59,Rural,Evening,Low
36.39,52.88,9.72,833.93,10.0,19.94,Rural,Afternoon,Medium
18.44,59.53,4.9,668.5,54.79,30.26,Urban,Morning,Medium
34.56,75.63,5.06,474.02,63.12,25.18,Rural,Evening,Medium
26.88,48.94,5.43,1031.28,51.26,20.28,Forest,Evening,Medium
32.3,85.53,14.86,742.13,48.58,22.54,Urban,Morning,Medium
28.4,84.88,1.66,830.62,33.91,24.02,Rural,Afternoon,Medium
33.7,53.03,4.66,182.5,63.1,10.55,Urban,Morning,Medium
26.06,46.34,5.19,100.0,83.56,18.63,Rural,Afternoon,Medium
22.51,65.46,7.92,268.74,10.0,25.65,Urban,Evening,Low
35.1,49.79,6.64,555.84,48.45,11.49,Forest,Morning,High
27.43,37.65,0.54,872.91,30.59,18.8,Rural,Evening,Medium
29.11,74.22,6.0,100.0,20.19,48.85,Rural,Evening,Low
34.17,73.25,7.5,1177.86,27.4,13.71,Urban,Morning,Medium
22.84,57.33,4.86,751.17,57.59,21.16,Forest,Evening,Medium
30.98,36.06,11.43,1108.09,58.1,16.66,Rural,Afternoon,High
25.05,36.56,12.6,434.21,79.21,23.83,Forest,Morning,Medium
27.34,56.61,7.61,851.16,50.18,16.85,Rural,Afternoon,Medium
28.36,47.5,9.15,725.56,14.84,22.57,Forest,Afternoon,Medium
20.5,49.88,0.0,945.31,45.24,17.81,Rural,Afternoon,Medium
24.11,70.33,5.89,629.86,22.27,35.55,Urban,Morning,Low
34.76,66.0,13.02,841.96,25.86,25.82,Urban,Afternoon,Medium
32.43,75.67,5.88,1030.66,61.61,14.97,Forest,Morning,High
27.69,40.14,4.31,504.65,53.88,33.41,Rural,Afternoon,Medium
29.22,49.85,19.39,772.67,61.75,15.42,Rural,Morning,Medium
26.53,66.38,17.1,133.64,42.85,9.36,Forest,Afternoon,Low
34.78,61.72,10.34,910.75,65.81,24.97,Rural,Evening,Medium
27.0,77.99,13.69,1200.0,41.73,44.07,Urban,Afternoon,Medium
29.16,61.31,0.0,326.67,72.33,6.72,Rural,Evening,Medium
33.73,82.72,4.06,672.59,56.89,11.69,Urban,Evening,Medium
24.11,63.1,5.65,964.14,45.86,32.53,Forest,Afternoon,Medium
35.79,70.93,6.82,709.43,54.24,18.58,Rural,Afternoon,High
20.35,50.15,5.55,749.53,49.64,31.12,Forest,Evening,Low
36.15,55.21,0.0,582.7,81.92,16.63,Urban,Morning,High
26.14,68.66,9.93,571.55,54.91,26.42,Forest,Afternoon,Medium
26.79,79.19,10.72,673.99,49.97,42.44,Forest,Evening,Medium
18.55,65.94,16.01,712.5,45.23,13.05,Rural,Morning,Medium
25.73,53.75,4.06,345.57,66.86,35.24,Forest,Afternoon,Medium
22.8,75.66,3.65,680.19,64.16,31.8,Forest,Morning,Medium
24.96,22.12,0.0,1170.56,44.52,10.11,Rural,Evening,Medium
27.31,33.67,6.53,574.26,26.89,30.59,Forest,Afternoon,Medium
32.79,65.22,12.51,328.82,31.96,25.73,Urban,Morning,Medium
29.04,55.21,4.94,654.58,46.32,25.91,Rural,Afternoon,Medium
29.54,64.08,18.72,485.62,76.98,28.37,Urban,Morning,Medium
22.52,55.97,6.72,298.5,45.0,21.5,Rural,Morning,Medium
23.6,63.56,8.73,741.75,38.12,25.7,Forest,Afternoon,Medium
36.99,42.78,1.18,486.92,14.79,27.41,Urban,Afternoon,Medium
24.32,63.56,9.44,512.59,80.27,32.46,Urban,Afternoon,Medium
36.28,69.92,0.0,746.03,61.38,9.73,Urban,Evening,Medium
26.78,73.31,11.47,240.05,65.92,37.91,Forest,Afternoon,Medium
28.01,85.2,11.62,177.53,69.23,13.45,Urban,Morning,Low
33.35,58.66,14.8,901.26,46.71,32.62,Urban,Afternoon,High
34.36,59.11,2.9,120.75,51.69,25.79,Forest,Evening,Low
27.45,32.15,8.8,407.0,79.77,12.19,Forest,Evening,Medium
26.06,47.03,10.82,160.05,53.59,30.28,Forest,Afternoon,Medium
27.72,52.1,10.21,554.16,61.75,15.55,Urban,Morning,Medium
29.69,70.75,3.67,828.42,67.41,35.69,Urban,Evening,Medium
32.46,45.83,0.0,733.7,62.86,17.89,Urban,Morning,High
28.02,66.95,9.73,1200.0,47.44,10.05,Rural,Evening,Medium
31.09,54.98,7.24,1026.07,49.32,40.34,Urban,Evening,Medium
36.19,52.34,5.17,420.65,65.55,26.81,Urban,Morning,High
29.91,58.73,11.82,340.88,65.52,33.67,Rural,Morning,Medium
29.56,49.13,7.78,1200.0,73.36,16.49,Rural,Evening,High
20.41,48.56,1.4,1018.77,61.02,6.08,Urban,Morning,Medium
14.85,29.43,0.0,876.81,61.93,41.75,Rural,Afternoon,Medium
29.94,51.28,2.36,722.46,41.08,24.94,Urban,Afternoon,Medium
27.53,47.8,19.97,782.06,38.38,29.91,Forest,Evening,Medium
25.43,47.26,11.61,255.38,65.61,31.57,Forest,Afternoon,Medium
29.22,61.25,8.94,747.11,38.52,21.65,Forest,Evening,Low
27.7,64.88,7.09,721.37,49.59,27.26,Forest,Morning,Medium
33.64,58.48,6.76,428.76,77.58,40.94,Rural,Morning,High
28.43,69.93,13.84,538.44,74.41,24.68,Urban,Afternoon,Medium
24.27,63.63,5.55,1154.55,56.04,34.42,Rural,Morning,High
32.95,50.57,10.88,662.45,44.08,5.09,Forest,Afternoon,Medium
26.91,48.06,6.26,1200.0,47.53,36.24,Forest,Evening,Medium
30.63,59.69,17.7,177.8,67.35,9.78,Urban,Afternoon,Low
25.61,63.61,11.71,543.36,49.27,35.09,Rural,Afternoon,Medium
24.75,75.97,14.23,235.82,38.83,28.91,Forest,Morning,Medium
28.42,72.87,5.08,337.17,74.32,24.04,Rural,Morning,High
28.06,46.88,13.29,451.54,53.63,24.0,Urban,Morning,Medium
30.4,53.47,6.44,794.59,38.45,22.47,Urban,Afternoon,Medium
26.66,65.07,8.55,780.05,59.58,16.79,Rural,Morning,Medium
18.82,71.02,16.18,496.21,69.42,22.94,Urban,Evening,Low
25.84,69.08,2.79,100.0,29.85,47.08,Rural,Afternoon,Medium
31.97,54.04,9.02,1143.31,45.99,38.02,Rural,Afternoon,High
26.51,36.19,10.19,614.27,45.07,16.29,Rural,Afternoon,Medium
26.77,40.02,10.6,365.11,59.05,27.68,Forest,Evening,Medium
32.93,59.09,5.75,782.48,62.64,25.96,Forest,Evening,Medium
24.44,60.13,18.43,761.33,38.97,23.58,Rural,Morning,Medium
20.29,38.52,1.53,603.2,20.14,14.97,Urban,Morning,Medium
27.2,55.67,15.29,744.56,70.64,29.46,Urban,Afternoon,Medium
25.58,64.47,14.08,353.49,27.6,33.46,Forest,Morning,Medium
23.17,37.73,17.5,927.97,55.42,16.66,Rural,Evening,Medium
27.12,71.57,0.06,400.94,47.36,44.56,Forest,Morning,Medium
30.46,49.34,3.66,518.33,53.25,40.22,Rural,Morning,High
27.95,73.86,15.46,894.64,83.02,30.48,Urban,Afternoon,Medium
29.53,47.0,0.0,1061.19,100.0,12.68,Urban,Evening,Medium
37.07,39.6,0.0,1175.73,17.33,29.01,Forest,Evening,High
26.29,48.13,5.56,1016.74,69.68,27.82,Urban,Evening,Medium
29.39,53.57,8.96,602.78,46.88,30.13,Rural,Morning,Medium
25.45,49.17,15.96,237.69,70.96,40.9,Urban,Evening,Low
23.77,51.76,7.07,1121.52,69.15,23.24,Urban,Morning,Medium
25.08,60.01,4.96,1111.21,78.19,45.48,Forest,Afternoon,High
25.61,52.43,9.56,498.41,55.7,29.07,Rural,Evening,Low
29.8,54.01,10.35,976.36,32.21,22.1,Forest,Afternoon,High
39.75,29.36,10.21,600.35,68.55,48.99,Forest,Morning,High
24.42,60.88,7.11,1150.38,52.36,33.3,Urban,Evening,Medium
25.92,53.66,0.0,545.54,45.32,20.45,Rural,Morning,Medium
27.68,79.15,3.41,1200.0,40.48,25.84,Rural,Evening,Medium
29.98,40.91,15.1,935.84,70.13,31.35,Forest,Morning,High
29.32,27.88,8.94,1200.0,82.07,23.49,Forest,Morning,High
34.42,64.27,6.39,560.86,26.09,26.34,Urban,Morning,Medium
15.87,60.2,13.59,821.51,62.44,16.83,Rural,Afternoon,Medium
16.07,39.87,2.35,409.22,42.55,8.15,Rural,Evening,Low
25.52,32.05,6.87,953.2,20.65,26.06,Urban,Morning,Medium
33.49,78.06,8.69,969.71,52.95,26.4,Forest,Evening,Medium
20.17,76.21,5.79,1200.0,33.34,30.27,Rural,Morning,High
12.96,20.0,8.5,844.61,18.44,19.24,Urban,Evening,Low
30.86,48.13,7.06,917.23,34.37,11.59,Forest,Morning,High
29.22,79.96,1.0,558.75,29.44,15.35,Urban,Morning,Medium
22.55,47.86,8.91,862.41,37.07,35.56,Rural,Afternoon,Medium
23.07,47.64,1.36,586.03,23.48,18.33,Forest,Evening,Low
23.15,50.76,8.83,734.76,42.1,20.58,Urban,Afternoon,Low
28.55,38.19,14.87,752.35,35.74,21.88,Urban,Morning,Medium
24.87,29.43,6.59,594.31,57.51,18.81,Urban,Afternoon,Medium
30.47,70.79,2.14,718.88,61.87,18.07,Rural,Afternoon,Medium
13.73,27.36,7.37,587.41,55.2,16.29,Rural,Afternoon,Medium
23.72,58.71,3.84,586.08,45.29,39.01,Rural,Afternoon,Medium
22.37,68.3,10.97,1023.0,44.75,31.8,Urban,Evening,Low
26.72,33.23,7.26,752.62,33.26,37.48,Rural,Afternoon,Medium
25.31,41.14,16.55,804.12,33.74,39.49,Urban,Morning,Medium
31.99,73.2,13.81,262.81,64.07,1.5,Urban,Morning,Medium
18.7,62.99,7.23,827.04,14.81,28.43,Urban,Afternoon,Low
28.23,45.74,11.58,859.13,48.39,19.14,Forest,Afternoon,Medium
30.79,73.03,6.03,580.5,43.53,36.17,Urban,Afternoon,Medium
37.28,73.1,8.17,1200.0,61.98,17.59,Rural,Morning,High
25.59,59.04,6.19,100.0,21.5,14.46,Urban,Afternoon,Low
29.62,41.5,11.83,935.31,50.25,10.66,Rural,Evening,Medium
18.98,48.8,15.16,913.84,56.86,21.97,Forest,Afternoon,Medium
16.04,59.3,11.99,862.47,11.91,34.15,Forest,Evening,Low
32.22,52.17,12.61,752.86,28.51,27.56,Urban,Afternoon,Medium
27.97,69.08,12.62,865.2,48.16,12.97,Rural,Morning,Medium
33.89,32.05,10.76,960.45,60.28,46.53,Forest,Morning,High
21.13,32.59,2.3,482.23,53.65,31.5,Forest,Afternoon,Medium
30.6,57.71,16.5,789.76,61.21,32.77,Forest,Evening,Medium
37.34,47.63,17.02,645.0,28.41,37.85,Rural,Morning,Medium
30.1,45.59,6.83,371.87,18.22,8.6,Urban,Morning,Medium
29.38,28.48,6.15,915.15,51.69,15.89,Urban,Morning,High
28.04,55.29,11.06,530.69,25.41,33.23,Forest,Afternoon,Medium
20.15,54.21,10.75,250.64,32.69,16.89,Urban,Afternoon,Low
34.78,64.8,6.99,538.27,68.65,22.25,Forest,Afternoon,High
24.95,56.03,1.75,460.33,53.78,24.22,Rural,Evening,Low
30.52,53.01,9.53,1008.54,38.64,12.23,Urban,Afternoon,Medium
20.18,72.66,10.76,745.96,36.04,21.39,Rural,Evening,Low
22.1,35.31,11.63,1114.71,62.42,34.15,Urban,Afternoon,High
35.18,63.05,9.75,500.03,54.24,32.29,Rural,Evening,Low
26.26,29.93,6.64,962.25,25.71,36.13,Rural,Evening,Medium
35.27,42.42,12.97,1200.0,11.04,35.1,Urban,Afternoon,High
27.61,36.81,8.33,806.81,87.64,29.06,Forest,Evening,Medium
18.79,66.73,5.68,958.49,25.55,28.27,Forest,Morning,Medium
32.46,54.02,7.1,908.06,60.55,27.53,Rural,Morning,High
25.05,54.8,0.0,273.38,80.21,18.73,Rural,Afternoon,Medium
31.49,38.4,7.09,875.75,52.95,14.7,Forest,Morning,High
28.13,50.5,11.44,791.94,37.99,18.1,Urban,Afternoon,Medium
20.28,43.55,9.7,622.08,21.48,21.74,Urban,Evening,Low
28.82,60.75,15.6,434.79,21.2,18.44,Rural,Morning,Medium
38.98,40.13,6.69,908.19,57.53,29.14,Urban,Evening,Medium
30.46,74.95,10.44,408.28,79.02,27.02,Rural,Afternoon,Medium
27.71,29.87,11.96,1200.0,42.09,28.09,Urban,Afternoon,Medium
33.38,42.9,19.71,734.25,38.89,28.51,Rural,Evening,Medium
29.05,80.16,8.72,333.01,63.95,36.96,Urban,Afternoon,Medium
29.05,48.47,2.78,545.8,36.28,24.91,Rural,Morning,High
22.54,35.28,12.24,616.56,55.49,35.08,Forest,Afternoon,Medium
29.17,58.29,17.33,1200.0,50.84,30.17,Forest,Morning,High
33.18,47.87,6.39,434.62,41.81,36.3,Forest,Afternoon,Medium
23.82,42.46,12.21,665.13,49.69,41.15,Forest,Morning,Medium
35.12,38.56,14.14,538.65,85.26,30.77,Rural,Afternoon,High
27.54,90.0,13.09,849.78,62.09,26.04,Urban,Afternoon,Medium
23.56,51.23,8.63,543.43,71.85,25.97,Rural,Evening,Medium
32.99,26.12,4.51,358.28,31.63,20.3,Rural,Evening,Medium
26.57,77.41,7.59,641.41,71.92,19.96,Rural,Morning,Medium
31.8,64.17,10.29,610.18,62.78,34.02,Urban,Evening,Medium
26.54,43.5,12.54,522.33,20.01,15.36,Rural,Evening,Low
27.7,41.0,9.67,538.36,60.8,41.15,Forest,Morning,Medium
30.47,65.1,6.1,1055.41,39.73,23.48,Forest,Evening,Medium
29.45,51.3,10.78,604.08,19.08,50.0,Rural,Morning,Medium
18.02,26.11,12.3,359.76,52.6,18.07,Forest,Morning,Medium
22.39,81.81,9.9,561.37,60.78,27.5,Forest,Morning,Medium
32.65,48.49,3.82,716.3,53.03,21.48,Urban,Morning,High
27.34,77.43,7.09,299.12,47.82,17.07,Rural,Afternoon,Medium
25.38,74.18,12.74,1187.79,43.39,35.64,Rural,Afternoon,High
21.21,39.98,1.08,960.27,99.33,13.94,Forest,Morning,High
22.6,70.5,0.0,1129.05,26.35,18.24,Rural,Evening,Medium
17.89,45.23,15.54,817.64,67.46,30.86,Rural,Morning,Medium
27.49,27.0,10.56,100.0,50.31,32.45,Forest,Morning,Medium
25.01,48.63,11.03,1160.6,32.91,11.08,Forest,Evening,Medium
23.17,60.96,2.62,440.93,49.03,30.82,Rural,Morning,Medium
27.66,48.06,11.69,465.34,22.14,26.29,Urban,Afternoon,Medium
29.82,50.39,9.38,746.9,38.09,15.82,Forest,Morning,High
38.47,72.15,0.08,1113.47,49.06,17.11,Rural,Afternoon,High
20.44,56.6,15.12,1015.99,18.98,4.67,Forest,Evening,Low
33.8,42.35,8.79,971.88,60.13,42.17,Rural,Evening,High
32.87,65.53,6.02,606.45,30.72,35.15,Rural,Evening,Medium
24.1,57.97,6.11,601.72,20.97,12.11,Urban,Afternoon,Low
29.02,20.0,0.0,803.78,28.39,32.99,Forest,Morning,High
25.71,61.43,10.97,660.98,93.52,19.26,Urban,Evening,Medium
28.93,60.88,9.31,966.8,10.44,34.15,Forest,Evening,Medium
35.55,55.3,7.03,949.04,58.72,20.04,Urban,Evening,Medium
31.03,68.38,14.39,877.4,34.97,21.37,Forest,Morning,Medium
30.54,44.91,1.08,100.0,43.0,22.12,Urban,Morning,Medium
25.85,60.05,5.02,738.4,62.08,18.43,Urban,Afternoon,Medium
20.58,31.5,3.75,667.34,61.1,38.99,Forest,Afternoon,Medium
26.96,61.11,6.61,750.41,36.39,33.99,Urban,Morning,Medium
34.03,84.3,8.34,473.7,22.84,26.1,Urban,Morning,Medium
20.36,40.08,10.15,302.56,62.44,35.25,Forest,Evening,Low
22.72,43.6,6.27,838.94,61.05,8.73,Forest,Evening,Medium
28.63,44.35,3.61,593.11,44.3,12.72,Rural,Afternoon,Medium
23.08,56.95,16.43,872.41,58.84,29.75,Forest,Evening,Medium
24.04,39.05,20.06,498.73,41.08,32.36,Rural,Morning,Medium
25.88,61.32,8.72,1124.77,33.46,27.79,Urban,Morning,Medium
21.17,67.7,4.22,1000.32,50.08,6.17,Forest,Afternoon,Medium
23.13,63.02,15.38,789.05,60.38,14.38,Rural,Morning,Medium
31.52,28.47,0.77,636.01,56.19,29.17,Forest,Afternoon,High
21.46,69.93,6.33,955.72,60.18,49.26,Rural,Evening,Low
20.01,69.06,4.52,817.76,34.79,37.18,Rural,Afternoon,Medium
24.85,67.45,2.2,771.58,81.64,40.77,Forest,Morning,High
31.66,60.59,6.6,1012.86,43.15,28.4,Urban,Evening,Medium
27.02,58.3,3.68,1127.96,47.62,28.32,Urban,Morning,High
25.68,70.49,8.06,324.28,23.63,14.67,Rural,Morning,Medium
28.22,83.85,8.14,384.88,46.12,34.52,Rural,Evening,Low
19.27,40.7,4.89,465.92,60.64,24.27,Urban,Morning,Medium
30.47,71.17,6.15,249.27,65.25,31.93,Forest,Morning,Medium
29.92,53.71,6.85,681.18,81.24,25.31,Forest,Evening,High
25.95,53.05,12.05,880.03,60.4,27.79,Urban,Morning,Medium
33.03,31.95,7.26,693.57,55.54,24.12,Urban,Afternoon,Medium
22.36,50.73,12.12,539.76,41.07,27.25,Urban,Morning,Medium
33.64,40.04,10.93,1037.94,36.77,35.0,Rural,Morning,High
28.77,48.04,10.86,742.17,69.4,12.34,Urban,Evening,Medium
26.32,38.53,14.94,802.89,69.02,10.07,Urban,Afternoon,Medium
27.9,48.27,2.4,1046.27,28.46,29.26,Urban,Morning,High
27.46,48.91,5.63,663.03,64.46,39.41,Urban,Evening,Medium
34.1,56.45,16.82,1200.0,63.01,41.93,Forest,Morning,High
22.62,30.78,6.71,565.66,27.72,12.76,Forest,Morning,Medium
24.19,33.32,0.0,1200.0,60.81,20.97,Urban,Morning,High
33.18,60.43,6.99,407.58,29.01,10.21,Rural,Afternoon,Medium
25.02,43.04,8.67,855.25,10.0,19.49,Rural,Evening,Low
32.5,71.12,0.0,507.24,46.8,36.23,Forest,Afternoon,High
36.5,58.38,14.67,1035.87,55.16,24.87,Rural,Morning,High
25.99,64.1,4.43,556.53,47.7,21.26,Rural,Afternoon,Medium
31.41,76.16,9.64,787.26,100.0,30.45,Forest,Morning,High
22.23,50.35,6.87,504.84,57.58,17.05,Urban,Afternoon,Low
31.77,46.38,1.56,981.17,52.94,40.93,Urban,Evening,Medium
29.0,68.08,2.65,503.27,58.59,25.07,Forest,Afternoon,Medium
30.37,62.64,3.32,1200.0,41.17,20.98,Urban,Evening,Medium
24.77,52.19,13.43,401.2,68.59,30.87,Urban,Morning,Medium
19.69,75.87,7.26,296.31,57.22,34.39,Forest,Evening,Low
30.52,51.82,5.39,985.47,56.3,40.96,Forest,Morning,High
17.68,55.49,3.33,522.51,37.52,22.9,Forest,Afternoon,Medium
26.41,55.32,13.98,697.83,18.71,35.86,Rural,Afternoon,Medium
32.71,40.98,15.32,603.33,39.97,26.01,Forest,Evening,Medium
28.96,56.16,13.92,306.22,55.65,18.89,Forest,Afternoon,Medium
37.74,75.95,10.46,676.9,41.11,17.23,Forest,Afternoon,Medium
33.13,61.67,9.45,1079.47,55.83,14.03,Forest,Morning,High
24.73,55.47,1.92,1000.94,45.35,17.58,Urban,Afternoon,Medium
28.14,52.57,6.77,769.54,58.61,36.16,Forest,Morning,High
27.76,59.96,4.58,1033.68,30.46,32.07,Forest,Evening,Medium
20.09,66.25,0.0,382.14,53.86,12.59,Rural,Afternoon,Medium
23.3,64.14,13.29,602.36,37.18,7.54,Rural,Evening,Low
25.2,50.02,4.52,818.74,19.23,13.88,Urban,Afternoon,Medium
17.82,59.87,13.98,660.88,46.7,17.23,Forest,Evening,Low
28.24,62.2,12.41,625.95,80.73,21.97,Forest,Evening,Medium
26.75,39.89,10.78,339.81,20.83,36.73,Forest,Morning,Medium
19.64,57.52,11.06,100.0,52.39,19.52,Rural,Afternoon,Low
30.02,22.58,4.92,945.36,65.95,41.8,Urban,Evening,Medium
31.58,62.24,17.29,772.97,96.0,8.2,Rural,Morning,Medium
29.14,64.91,8.22,970.6,40.14,21.51,Forest,Evening,Medium
26.38,66.21,9.51,568.83,37.36,32.86,Rural,Evening,Low
30.96,49.07,4.75,486.17,26.67,33.47,Forest,Evening,Medium
31.4,59.64,3.34,701.96,72.81,21.64,Forest,Afternoon,High
29.54,76.36,10.39,956.26,32.65,35.02,Forest,Afternoon,High
23.88,76.21,9.09,630.56,42.59,33.12,Urban,Evening,Low
29.38,54.56,4.05,940.54,13.02,18.18,Rural,Evening,Medium
33.98,57.09,0.81,398.11,67.68,28.15,Forest,Evening,Medium
25.02,71.66,1.65,651.57,73.17,32.04,Forest,Afternoon,Medium
38.49,32.49,13.98,678.97,66.92,18.89,Urban,Evening,Medium
25.37,50.15,4.93,1067.92,17.89,41.94,Urban,Evening,Low
28.16,75.03,6.31,762.29,62.14,16.65,Forest,Evening,Medium
24.64,69.63,15.25,1200.0,16.55,26.44,Forest,Evening,Medium
29.12,60.54,2.39,295.69,51.16,12.5,Forest,Afternoon,Medium
19.29,32.41,4.37,738.98,54.1,26.03,Forest,Morning,Medium
25.27,54.25,4.16,753.82,56.2,14.33,Urban,Morning,Medium
22.54,46.15,16.09,886.03,60.69,22.06,Rural,Evening,Low
28.68,59.97,17.97,455.99,49.84,9.13,Urban,Morning,Medium
32.97,42.86,11.76,1200.0,10.75,33.0,Urban,Morning,High
31.23,39.61,11.92,703.89,60.7,28.56,Rural,Afternoon,Medium
16.14,24.03,5.1,373.88,51.95,35.87,Forest,Evening,Low
38.21,73.33,17.74,695.19,31.95,21.52,Forest,Afternoon,Medium
29.48,49.0,9.34,606.05,18.61,36.34,Rural,Morning,Medium
24.12,57.36,12.27,1200.0,80.8,25.39,Urban,Morning,High
28.79,54.97,7.47,1014.98,74.63,26.13,Forest,Evening,Medium
28.88,38.99,6.66,714.9,64.12,46.14,Rural,Evening,Medium
24.67,36.11,16.32,666.42,36.47,20.15,Rural,Afternoon,Medium
28.99,39.92,10.7,985.32,10.0,37.27,Rural,Evening,Medium
24.96,44.15,15.26,999.66,65.29,29.8,Forest,Morning,High
25.98,60.5,9.28,100.0,57.33,19.28,Rural,Afternoon,Medium
24.57,43.06,3.76,892.9,42.51,11.84,Urban,Afternoon,Medium
20.84,81.2,5.08,708.39,72.5,14.67,Urban,Evening,Low
28.73,70.41,8.51,306.66,66.96,36.31,Rural,Evening,Medium
30.93,67.13,4.87,964.06,53.52,42.34,Rural,Morning,High
30.57,53.21,2.46,1200.0,50.7,25.91,Rural,Afternoon,High
32.1,77.71,14.01,867.04,51.02,26.44,Urban,Afternoon,Medium
29.62,51.73,5.28,1030.13,63.6,32.76,Forest,Afternoon,High
25.34,54.53,8.69,1200.0,32.85,25.73,Urban,Afternoon,Medium
32.2,57.55,9.48,450.92,58.52,36.0,Rural,Morning,High
21.21,65.53,5.06,142.73,31.59,27.92,Forest,Morning,Low
23.5,64.55,15.25,897.06,76.73,26.36,Forest,Morning,Medium
23.18,47.87,2.41,625.72,60.64,18.01,Rural,Evening,Low
33.4,47.01,9.31,287.75,36.24,15.55,Rural,Morning,Medium
32.71,64.6,9.23,676.55,51.61,0.0,Urban,Morning,Medium
30.44,65.73,7.73,918.26,32.92,37.34,Urban,Morning,High
33.36,49.1,1.52,655.31,80.08,23.53,Urban,Morning,Medium
23.6,31.19,12.35,463.95,82.46,21.0,Rural,Evening,Medium
29.74,51.89,11.72,632.95,63.92,5.48,Forest,Afternoon,Medium
27.37,64.35,4.62,694.16,81.13,18.6,Urban,Afternoon,Medium
32.23,82.08,11.54,121.16,53.04,17.28,Rural,Evening,Low
27.42,37.03,9.87,657.17,65.27,17.05,Forest,Morning,High
26.08,48.6,1.6,296.7,74.49,28.33,Rural,Afternoon,Medium
30.7,49.16,3.73,897.71,49.89,26.22,Rural,Afternoon,High
32.38,75.34,13.69,231.69,51.42,11.39,Rural,Afternoon,Medium
24.66,54.48,9.55,1003.81,68.67,12.02,Urban,Afternoon,Medium
27.69,41.39,5.18,577.25,62.93,12.0,Rural,Morning,Medium
22.71,63.38,3.71,537.11,34.89,43.11,Rural,Afternoon,Medium
15.51,48.93,5.42,788.34,10.0,39.93,Rural,Evening,Low
29.0,36.63,5.78,440.19,46.49,16.48,Urban,Evening,Medium
31.04,41.61,3.77,783.62,10.0,5.23,Rural,Afternoon,Medium
29.31,81.01,0.0,480.37,30.18,26.28,Rural,Morning,Medium
18.25,60.76,13.7,532.98,32.51,25.47,Urban,Afternoon,Low
26.25,56.62,12.85,821.61,38.63,28.17,Rural,Afternoon,Medium
16.91,51.25,1.63,358.43,66.41,32.41,Forest,Afternoon,Medium
34.85,59.38,8.68,320.7,70.75,29.52,Rural,Evening,Medium
22.57,59.2,3.49,774.47,60.17,13.84,Rural,Evening,Medium
34.28,59.38,6.69,691.93,62.65,27.94,Urban,Morning,High
32.73,56.72,6.28,750.61,63.12,33.54,Urban,Afternoon,Medium
23.5,68.03,5.86,798.29,10.0,17.76,Urban,Afternoon,Low
22.34,55.35,18.01,717.21,50.2,28.0,Urban,Afternoon,Medium
29.75,40.33,5.8,882.43,14.07,19.47,Forest,Afternoon,High
23.78,45.81,3.96,729.23,60.18,44.96,Rural,Evening,Medium
28.51,25.31,4.19,100.0,10.0,11.73,Rural,Morning,Medium
25.59,85.4,13.22,175.63,46.39,36.56,Forest,Evening,Low
19.09,67.94,0.0,1200.0,60.96,8.29,Urban,Afternoon,Medium
16.85,42.55,4.19,700.02,27.64,42.93,Rural,Evening,Low
29.13,50.77,15.23,985.07,69.23,13.58,Forest,Morning,High
25.19,45.45,9.22,596.29,60.13,26.9,Rural,Afternoon,Medium
25.23,78.14,8.96,682.6,57.62,8.71,Forest,Afternoon,Medium
31.48,33.7,18.66,563.99,63.96,11.5,Forest,Evening,Medium
33.87,56.72,9.23,1200.0,42.82,33.98,Rural,Evening,High
26.64,53.37,4.46,775.97,53.04,35.28,Urban,Evening,Medium
26.3,67.4,6.59,539.54,50.2,27.39,Urban,Morning,Medium
30.5,53.44,2.32,204.54,49.75,32.41,Forest,Morning,Medium
21.22,28.63,14.28,1200.0,36.56,35.45,Urban,Morning,Medium
29.12,51.23,10.87,651.02,25.15,18.16,Rural,Afternoon,Medium
30.76,40.42,13.62,923.27,43.26,11.01,Forest,Afternoon,High
31.4,56.19,14.06,956.8,42.16,24.86,Rural,Evening,Medium
18.32,76.51,5.93,561.15,35.27,19.23,Rural,Afternoon,Low
24.19,28.91,3.28,901.74,67.04,28.89,Urban,Morning,High
